# VB6 P-Code opcodes — encoding + verified runtime semantics
# Merged from opcodes.csv (encoding) and opcode_semantics.csv (semantics)
#
# Encoding columns:
#   table          - dispatch table (0=primary, 1-5=lead0-lead4)
#   opcode         - hex opcode byte within the table
#   size           - instruction size in bytes (excl. lead byte; -1=variable; 0=invalid)
#   mnemonic       - opcode name
#   operand_format - format specifiers (%a=frame, %s=pool, %l=branch, %c=import, etc.)
#
# Semantics columns (verified from MSVBVM60.DLL 6.00.9848 handler disassembly):
#   pops      - evaluation stack slots consumed (4 bytes each; -1=variable)
#   pushes    - evaluation stack slots produced
#   fpu_pops  - x87 FPU stack values consumed
#   fpu_push  - x87 FPU stack values produced
#   mem_read  - bytes read from memory (0=none)
#   mem_write - bytes written to memory (0=none)
#   category  - semantic category (arith, compare, convert, load_frame, etc.)
#   handler   - MSVBVM60.DLL handler address (reference only)
#   notes     - human-readable description
#
table,opcode,size,mnemonic,operand_format,pops,pushes,fpu_pops,fpu_push,mem_read,mem_write,category,handler,notes
2,0x7E,1,InputDone,,0,0,0,0,0,0,io,0x6610DBD3,End Input# sequence; finalize parsing
2,0x7F,1,InputItemUI1,,1,0,0,0,0,1,io,0x6610DBE4,Input# read UI1 item; pop dest addr; store byte
2,0x80,1,InputItemI2,,1,0,0,0,0,2,io,0x6610DC28,Input# read I2 item; pop dest addr; store i16
2,0x81,1,InputItemI4,,1,0,0,0,0,4,io,0x6610DC79,Input# read I4 item; pop dest addr; store i32
2,0x82,1,InputItemR4,,1,0,0,0,0,4,io,0x6610DC58,Input# read R4 item; pop dest addr; store float
2,0x83,1,InputItemR8,,1,0,0,0,0,8,io,0x6610DCA4,Input# read R8 item; pop dest addr; store double
2,0x84,1,InputItemCy,,1,0,0,0,0,8,io,0x6610DCAA,Input# read Cy item; pop dest addr; store 8B currency
2,0x85,1,InputItemVar,,1,0,0,0,0,16,io,0x6610DCB0,Input# read Variant item; pop dest addr; store 16B Variant
2,0x86,1,InputItemStr,,1,0,0,0,0,4,io,0x6610DC2E,Input# read String item; pop dest BSTR ptr addr; store
2,0x87,1,InputItemBool,,1,0,0,0,0,2,io,0x6610DC04,Input# read Bool item; pop dest addr; store VB bool
2,0x88,1,InputItemDate,,1,0,0,0,0,8,io,0x6610DC7F,Input# read Date item; pop dest addr; store R8 date
2,0x89,1,PopFPR4,,0,1,1,0,0,0,stack,0x66108FA4,Pop x87 ST0; store as f32 on eval stack (1 slot); fpu_pop=1
2,0x8A,1,PopFPR8,,0,2,1,0,0,0,stack,0x66108FB8,Pop x87 ST0; store as f64 on eval stack (2 slots); fpu_pop=1
2,0x8B,1,PopAd,,1,0,0,0,0,4,stack,0x6610A5D9,Pop address from eval stack; store i32 to that address
2,0x8C,1,PopAdLdVar,,1,1,0,0,16,0,stack,0x66108F32,Pop addr; load 16B Variant from *addr; push as 4 slots
2,0x8D,3,AryLdPr,%2,2,1,0,0,4,0,load_ind,0x6610D128,Pop index+array (multi-dim %2); push COM obj ref; AddRef
2,0x8E,3,AryLdRf,%2,2,1,0,0,4,0,load_ind,0x6610D148,Pop index+array (multi-dim %2); push address (LEA)
2,0x8F,5,ParmAry1St,%a %a,0,0,0,0,0,0,stack,0x66108EBE,Setup 1-D array parameter; reads %a %a operands
2,0x90,1,Ary1LdUI1,,2,1,0,0,1,0,load_ind,0x6610CF8B,Pop index+array; read u8 from array[index]; zext push i32
2,0x91,1,Ary1LdI2,,2,1,0,0,2,0,load_ind,0x6610CF8C,Pop index+array; read i16 from array[index]; zext push i32
2,0x92,1,Ary1LdI4,,2,1,0,0,4,0,load_ind,0x6610CFB8,Pop index+array; read i32 from array[index]; push
2,0x93,1,Ary1LdI4,,2,1,0,0,4,0,load_ind,0x6610CFB8,Pop index+array; read i32 (duplicate slot); same handler
2,0x94,1,Ary1LdR8,,2,2,0,0,8,0,load_ind,0x6610CFE8,Pop index+array; read 8B R8/Cy from array[index]; push 2 slots
2,0x95,1,Ary1LdR8,,2,2,0,0,8,0,load_ind,0x6610CFE8,Pop index+array; read 8B (duplicate slot); same handler
2,0x96,1,Ary1LdRfVar,,2,1,0,0,4,0,load_ind,0x6610D00C,Pop index+array; push address of Variant at array[index] (LEA)
2,0x97,1,Ary1LdI4,,2,1,0,0,4,0,load_ind,0x6610CFB8,Pop index+array; read i32 (duplicate slot); same handler
2,0x98,1,Ary1LdI4,,2,1,0,0,4,0,load_ind,0x6610CFB8,Pop index+array; read i32 (duplicate slot); same handler
2,0x99,1,Ary1LdFPR4,,2,0,0,1,4,0,load_ind,0x6610D018,Pop index+array; read f32 from array[index]; push FPU
2,0x9A,1,Ary1LdFPR8,,2,0,0,1,8,0,load_ind,0x6610D038,Pop index+array; read f64 from array[index]; push FPU
2,0x9B,1,Ary1LdPr,,2,1,0,0,4,0,load_ind,0x6610CF78,Pop index+array; push COM obj from array[index]; AddRef
2,0x9C,1,Ary1LdRf,,2,1,0,0,4,0,load_ind,0x6610CF5C,Pop index+array; push address of array[index] (LEA)
2,0x9D,1,Ary1LdVar,,2,4,0,0,16,0,load_ind,0x6610F2D4,Pop index+array; read 16B Variant from array[index]; push 4 slots
2,0x9E,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0x9F,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xA0,1,Ary1StUI1,,3,0,0,0,0,1,store_ind,0x6610D03E,Pop val+index+array; store u8 to array[index]
2,0xA1,1,Ary1StI2,,3,0,0,0,0,2,store_ind,0x6610D058,Pop val+index+array; store i16 to array[index]
2,0xA2,1,Ary1StR4,,3,0,0,0,0,4,store_ind,0x6610D088,Pop val+index+array; store i32/R4 to array[index]
2,0xA3,1,Ary1StR4,,3,0,0,0,0,4,store_ind,0x6610D088,Pop val+index+array; store i32/R4 (duplicate slot)
2,0xA4,1,Ary1StCy,,4,0,0,0,0,8,store_ind,0x6610D0B8,Pop 2_val+index+array; store 8B Cy to array[index]
2,0xA5,1,Ary1StCy,,4,0,0,0,0,8,store_ind,0x6610D0B8,Pop 2_val+index+array; store 8B Cy (duplicate slot)
2,0xA6,1,Ary1StVar,,6,0,0,0,0,16,store_ind,0x6610D168,Pop 4 Var slots+index+array; store 16B Variant to array[index]
2,0xA7,1,Ary1StStr,,3,0,0,0,0,4,store_ind,0x6610F45D,Pop BSTR+index+array; store BSTR to array[index]; SysFreeString old
2,0xA8,1,Ary1StAd,,3,0,0,0,0,4,store_ind,0x6610F549,Pop ptr+index+array; store COM ptr to array[index]; Release old
2,0xA9,1,Ary1StFPR4,,2,0,1,0,0,4,store_ind,0x6610D0E8,Pop index+array; pop FPU ST0; store f32 to array[index]
2,0xAA,1,Ary1StFPR8,,2,0,1,0,0,8,store_ind,0x6610D108,Pop index+array; pop FPU ST0; store f64 to array[index]
2,0xAB,1,Ary1StVarAd,,3,0,0,0,0,4,store_ind,0x6610A1A9,Pop ptr+index+array; store COM ptr to array; Set semantics
2,0xAC,1,Ary1StVarAdFunc,,3,0,0,0,0,4,store_ind,0x6610F627,Pop ptr+index+array; store COM ptr to array; func return Set
2,0xAD,1,Ary1StVarUnk,,3,0,0,0,0,4,store_ind,0x6610F6BE,Pop IUnknown+index+array; store to Variant array; QI
2,0xAE,1,Ary1StVarUnkFunc,,3,0,0,0,0,4,store_ind,0x6610F6A2,Pop IUnknown+index+array; store to Variant array; func return
2,0xAF,1,Ary1StAdFunc,,3,0,0,0,0,4,store_ind,0x6610F533,Pop ptr+index+array; store COM ptr; func return
2,0xB0,1,Ary1StVarCopy,,6,0,0,0,0,16,store_ind,0x6610F81E,Pop Variant(4)+index+array; copy 16B Variant to array[index]
2,0xB1,1,Ary1StStrCopy,,3,0,0,0,0,4,store_ind,0x6610D1A0,Pop BSTR+index+array; __vbaStrCopy to array[index]
2,0xB2,3,Ary1LdRfVarg,%2,2,1,0,0,4,0,load_ind,0x6610F33C,Pop index+array; push addr of Variant element (Varg LEA); %2=dims
2,0xB3,1,Ary1LdVarg,,2,4,0,0,16,0,load_ind,0x6610F2E3,Pop index+array; load Variant from Varg array; push 4 slots
2,0xB4,1,Ary1LdRfVargParam,,2,1,0,0,4,0,load_ind,0x6610F35D,Pop index+array; push addr of Varg Variant (param array)
2,0xB5,1,Ary1StVarg,,6,0,0,0,0,16,store_ind,0x6610F8E4,Pop Variant(4)+index+array; store 16B to Varg array
2,0xB6,1,Ary1StVargCopy,,6,0,0,0,0,16,store_ind,0x6610F8C2,Pop Variant(4)+index+array; copy 16B to Varg array
2,0xB7,1,Ary1StVargAd,,3,0,0,0,0,4,store_ind,0x6610F649,Pop ptr+index+array; store COM ptr to Varg array; Set
2,0xB8,1,Ary1StVargAdFunc,,3,0,0,0,0,4,store_ind,0x6610F631,Pop ptr+index+array; store COM ptr to Varg; func return Set
2,0xB9,1,Ary1StVargUnk,,3,0,0,0,0,4,store_ind,0x6610F74D,Pop IUnknown+index+array; store to Varg Variant; QI
2,0xBA,1,Ary1StVargUnkFunc,,3,0,0,0,0,4,store_ind,0x6610F738,Pop IUnknown+index+array; store to Varg Variant; func return
2,0xBB,1,MidVar,,3,1,0,0,0,0,stack,0x6611049E,Mid$ on Variant; pop str+start+len; push result Variant
2,0xBC,3,MidBStr,%2,3,1,0,0,0,0,stack,0x6610A278,Mid$ string; pop str+start+len; push BSTR result (%2 operand)
2,0xBD,1,MidBVar,,3,1,0,0,0,0,stack,0x661104AF,MidB$ on Variant; byte-oriented Mid; pop+push
2,0xBE,3,MidBStrB,%2,3,1,0,0,0,0,stack,0x66110486,MidB$ string; byte-oriented Mid; pop str+start+len; push BSTR (%2 operand)
2,0xBF,1,LineInputVar,,1,1,0,0,0,0,io,0x6610DD0E,Line Input# to Variant; pop filenum; push Variant with line
2,0xC0,1,LineInputStr,,1,1,0,0,0,0,io,0x6610DD1A,Line Input# to String; pop filenum; push BSTR with line
2,0xC1,1,Error,,1,0,0,0,0,0,stack,0x6610A140,Raise VB runtime error; pop error number; Err.Raise
2,0xC2,1,Stop,,0,0,0,0,0,0,stack,0x6610CF3E,Stop statement; break into debugger
2,0xC3,1,Erase,,-1,0,0,0,0,0,stack,0x6610A2E0,Erase array; reads frame offset; calls __vbaErase
2,0xC4,2,LargeBos,%1,0,0,0,0,0,0,nop,0x66108E87,Large BOS (Begin Of Statement); debug marker; u8 line operand
2,0xC5,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xC6,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xC7,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xC8,1,End,,0,0,0,0,0,0,stack,0x66108D4B,End statement; terminate program execution
2,0xC9,1,Return,,0,0,0,0,0,0,branch,0x66108F18,GoSub Return; pop return address from internal stack; jump back
2,0xCA,1,FnLBound,,1,1,0,0,0,0,stack,0x6610A130,Pop array SafeArray ptr; push LBound as i32
2,0xCB,1,FnUBound,,1,1,0,0,0,0,stack,0x66108E04,Pop array SafeArray ptr; push UBound as i32
2,0xCC,1,ExitProcUI1,,0,0,0,0,0,0,return,0x661100C9,Return from Function As Byte; return value in eval TOS
2,0xCD,1,ExitProcI2,,0,0,0,0,0,0,return,0x6610A535,Return from Function As Integer; return value in eval TOS
2,0xCE,1,ExitProcStr,,0,0,0,0,0,0,return,0x6610A529,Return from Function As String; cleanup + frame restore
2,0xCF,1,ExitProcR4,,0,0,0,0,0,0,return,0x6610A541,Return from Function As Single; return value on x87 ST0
2,0xD0,1,ExitProcR8,,0,0,0,0,0,0,return,0x6610A54D,Return from Function As Double; return value on x87 ST0
2,0xD1,1,ExitProcCy,,0,0,0,0,0,0,return,0x6610A559,Return from Function As Currency; return value in EDX:EAX
2,0xD2,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xD3,1,ExitProcStr,,0,0,0,0,0,0,return,0x6610A529,Return from Function As String (duplicate); same handler as 0xCE
2,0xD4,1,ExitProcStr,,0,0,0,0,0,0,return,0x6610A529,Return from Function As String (duplicate); same handler as 0xCE
2,0xD5,1,ExitProcStr,,0,0,0,0,0,0,return,0x6610A529,Return from Function As String (duplicate); same handler as 0xCE
2,0xD6,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xD7,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xD8,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xD9,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xDA,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xDB,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xDC,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xDD,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xDE,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xDF,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xE0,3,FLdUI1,%a,0,1,0,0,1,0,load_frame,0x6610DEBC,Load u8 from [EBP+sext(op)]; zero-extend to i32; push 1 slot
2,0xE1,3,FLdI2,%a,0,1,0,0,2,0,load_frame,0x66109372,Load i16 from [EBP+sext(op)]; zero-extend to i32; push 1 slot
2,0xE2,3,FLdR4,%a,0,1,0,0,4,0,load_frame,0x66108E9F,Load i32/R4 from [EBP+sext(op)]; push 1 slot (ILdRf handler)
2,0xE3,3,FLdR4,%a,0,1,0,0,4,0,load_frame,0x66108E9F,Load i32/R4 (duplicate slot); same handler
2,0xE4,3,FLdR8,%a,0,2,0,0,8,0,load_frame,0x6610DEF5,Load 8B R8 from [EBP+sext(op)]; push 2 eval slots
2,0xE5,3,FLdR8,%a,0,2,0,0,8,0,load_frame,0x6610DEF5,Load 8B R8 (duplicate slot); same handler
2,0xE6,3,FLdRfVar,%a,0,1,0,0,4,0,load_frame,0x66108E95,Push addr of Variant at [EBP+sext(op)] (LEA not LOAD)
2,0xE7,3,FLdR4,%a,0,1,0,0,4,0,load_frame,0x66108E9F,Load i32/R4 (duplicate slot); ILdRf handler
2,0xE8,3,FLdR4,%a,0,1,0,0,4,0,load_frame,0x66108E9F,Load i32/R4 (duplicate slot); ILdRf handler
2,0xE9,3,FLdFPR4,%a,0,0,0,1,4,0,load_frame,0x661093BA,Load f32 from [EBP+sext(op)] onto FPU; fld dword
2,0xEA,3,FLdFPR8,%a,0,0,0,1,8,0,load_frame,0x661093CD,Load f64 from [EBP+sext(op)] onto FPU; fld qword
2,0xEB,3,FLdPr,%a,0,1,0,0,4,0,load_frame,0x66108EC5,Load COM obj ref from [EBP+sext(op)]; push ptr
2,0xEC,3,FLdRfVar,%a,0,1,0,0,4,0,load_frame,0x66108E95,Push addr of Variant (duplicate slot); LEA
2,0xED,3,FLdVar,%a,0,4,0,0,16,0,load_frame,0x66109FA1,Load 16B Variant from [EBP+sext(op)]; push 4 eval slots
2,0xEE,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xEF,1,InvalidExcode,,0,0,0,0,0,0,,,
2,0xF0,3,FStUI1,%a,1,0,0,0,0,1,store_frame,0x6610DF0E,Pop i32 (use low byte); store u8 to [EBP+sext(op)]
2,0xF1,3,FStI2,%a,1,0,0,0,0,2,store_frame,0x6610940B,Pop i32 (use low 16); store i16 to [EBP+sext(op)]
2,0xF2,3,FStR4,%a,1,0,0,0,0,4,store_frame,0x6610DF1A,Pop 1 slot; store i32/R4 to [EBP+sext(op)]
2,0xF3,3,FStR4,%a,1,0,0,0,0,4,store_frame,0x6610DF1A,Pop 1 slot; store R4 (duplicate slot); same handler
2,0xF4,3,FStR8,%a,2,0,0,0,0,8,store_frame,0x6610DF31,Pop 2 slots; store 8B R8 to [EBP+sext(op)]
2,0xF5,3,FStR8,%a,2,0,0,0,0,8,store_frame,0x6610DF31,Pop 2 slots; store R8 (duplicate slot); same handler
2,0xF6,3,FStVar,%a,4,0,0,0,0,16,store_frame,0x6610A24F,Pop 4 Variant slots; store 16B to [EBP+sext(op)]; VarCopy
2,0xF7,3,FStStr,%a,1,0,0,0,0,4,store_frame,0x6610A05D,Pop BSTR; swap with frame slot; SysFreeString old
2,0xF8,3,FStAd,%a,1,0,0,0,0,4,store_frame,0x6610A15C,Pop COM ptr; store to [EBP+sext(op)]; Release old
2,0xF9,3,FStFPR4,%a,0,0,1,0,0,4,store_frame,0x6610940D,Pop FPU ST0; store f32 to [EBP+sext(op)]; fstp dword
2,0xFA,3,FStFPR8,%a,0,0,1,0,0,8,store_frame,0x66109420,Pop FPU ST0; store f64 to [EBP+sext(op)]; fstp qword
2,0xFB,3,FStVarAd,%a,1,0,0,0,0,4,store_frame,0x6610F54D,Pop COM ptr; Set to Variant at [EBP+sext(op)]; Set semantics
2,0xFC,3,FStVarAdFunc,%a,1,0,0,0,0,4,store_frame,0x6610A173,Pop COM ptr (func return); Set to Variant; Set + func return
2,0xFD,3,FStVarUnk,%a,1,0,0,0,0,4,store_frame,0x6610F663,Pop IUnknown; store to Variant at [EBP+sext(op)]; QI
2,0xFE,3,FStVarUnkFunc,%a,1,0,0,0,0,4,store_frame,0x6610F64D,Pop IUnknown (func return); store to Variant; QI + func return
2,0xFF,3,FStAdFunc,%a,1,0,0,0,0,4,store_frame,0x66108F00,Pop COM ptr; store to func return value slot
3,0x00,3,FStVarCopy,%a,4,0,0,0,0,16,store_frame,0x6610A1F5,Pop 4 Variant slots; copy 16B to [EBP+sext(op)]; VarCopy
3,0x01,3,FStStrCopy,%a,1,0,0,0,0,4,store_frame,0x6610A0A0,Pop BSTR; __vbaStrCopy to [EBP+sext(op)]; copy semantics
3,0x02,1,HardType,,1,1,0,0,0,0,convert,0x6610A2B0,Pop ptr; verify/cast COM type; push validated ptr
3,0x03,3,Branch,%l,0,0,0,0,0,0,branch,0x66108F38,Unconditional branch; target = pcode_base + zx(u16 operand)
3,0x04,3,BranchF,%l,1,0,0,0,0,0,branch,0x66108F5C,Pop TOS; if False (==0) take branch to %l target
3,0x05,3,BranchFVar,%l,4,0,0,0,0,0,branch,0x6610A208,Pop 16B Variant (4 slots); test for False; branch if false
3,0x06,3,BranchFVarFree,%l,4,0,0,0,0,0,branch,0x6610D395,Pop 16B Variant; test for False; branch if false; VarClear after
3,0x07,3,BranchT,%l,1,0,0,0,0,0,branch,0x66108F76,Pop TOS; if True (!=0) take branch to %l target
3,0x08,3,BranchTVar,%l,4,0,0,0,0,0,branch,0x6610D388,Pop 16B Variant (4 slots); test for True; branch if true
3,0x09,3,BranchTVarFree,%l,4,0,0,0,0,0,branch,0x6610D3B7,Pop 16B Variant; test for True; branch if true; VarClear after
3,0x0A,3,Gosub,%l,0,0,0,0,0,0,branch,0x66108EEE,GoSub; push return addr to internal stack; branch to %l
3,0x0B,3,OnErrorGoto,%l,0,0,0,0,0,0,branch,0x66109F58,Set error handler target in frame; %l=handler addr; no stack effect
3,0x0C,3,Resume,%l,0,0,0,0,0,0,branch,0x6610F212,Resume [Next|label]; jump to resume target; clear error state
3,0x0D,3,AryLock,%a,1,0,0,0,0,0,stack,0x6610E2F0,Pop SafeArray ptr; SafeArrayLock; %a=frame slot
3,0x0E,3,AryUnlock,%a,1,0,0,0,0,0,stack,0x6610E2E0,Pop SafeArray ptr; SafeArrayUnlock; %a=frame slot
3,0x0F,3,AryDescTemp,%a,0,1,0,0,0,0,stack,0x6610A168,Push addr of temp SafeArray descriptor; %a=frame slot
3,0x10,3,ILdUI1,%a,0,1,0,0,1,0,load_ind,0x6610E4B3,Double-deref: ptr=[EBP+sext(op)]; read u8 from *ptr; zext push i32
3,0x11,3,ILdI2,%a,0,1,0,0,2,0,load_ind,0x66109774,Double-deref: ptr=[EBP+sext(op)]; read i16 from *ptr; zext push i32
3,0x12,3,ILdAd,%a,0,1,0,0,4,0,load_ind,0x66109798,Double-deref: ptr=[EBP+sext(op)]; read i32 from *ptr; push
3,0x13,3,ILdAd,%a,0,1,0,0,4,0,load_ind,0x66109798,Double-deref i32 (duplicate slot); same handler
3,0x14,3,ILdR8,%a,0,2,0,0,8,0,load_ind,0x661097BC,Double-deref: ptr=[EBP+sext(op)]; read R8; push 2 slots
3,0x15,3,ILdR8,%a,0,2,0,0,8,0,load_ind,0x661097BC,Double-deref R8 (duplicate slot); same handler
3,0x16,5,ILdRfDarg,%a,0,1,0,0,4,0,load_ind,0x66109FC0,Double-deref: load ref to Variant (DARG); %a %2 operands; push addr
3,0x17,3,ILdAd,%a,0,1,0,0,4,0,load_ind,0x66109798,Double-deref i32 (duplicate slot); same handler
3,0x18,3,ILdAd,%a,0,1,0,0,4,0,load_ind,0x66109798,Double-deref i32 (duplicate slot); same handler
3,0x19,3,ILdFPR4,%a,0,0,0,1,4,0,load_ind,0x661097E6,Double-deref: ptr=[EBP+sext(op)]; fld dword *ptr → FPU
3,0x1A,3,ILdFPR8,%a,0,0,0,1,8,0,load_ind,0x661097FA,Double-deref: ptr=[EBP+sext(op)]; fld qword *ptr → FPU
3,0x1B,3,ILdPr,%a,0,1,0,0,4,0,load_ind,0x661097B2,Double-deref: load COM ptr from *[EBP+sext(op)]; AddRef; push
3,0x1C,3,FLdR4,%a,0,1,0,0,4,0,load_ind,0x66108E9F,Double-deref: load i32/R4 from *[EBP+sext(op)]; push (ILdRf handler)
3,0x1D,3,ILdDarg,%a,0,4,0,0,16,0,load_ind,0x6610F330,Double-deref: load 16B Variant(DARG) from *[EBP+sext(op)]; push 4 slots
3,0x1E,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x1F,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x20,3,IStUI1,%a,1,0,0,0,0,1,store_ind,0x6610E500,Pop i32(use low byte); store u8 via double-deref *[EBP+sext(op)]
3,0x21,3,IStI2,%a,1,0,0,0,0,2,store_ind,0x661097F6,Pop i32(use low 16); store i16 via double-deref *[EBP+sext(op)]
3,0x22,3,IStI4,%a,1,0,0,0,0,4,store_ind,0x66109814,Pop i32; store via double-deref *[EBP+sext(op)]
3,0x23,3,IStI4,%a,1,0,0,0,0,4,store_ind,0x66109814,Store i32 (duplicate slot); same handler
3,0x24,3,IStR8,%a,2,0,0,0,0,8,store_ind,0x66109830,Pop 2 slots (8B); store R8 via double-deref
3,0x25,3,IStR8,%a,2,0,0,0,0,8,store_ind,0x66109830,Store R8 (duplicate slot); same handler
3,0x26,3,IStDarg,%a,1,0,0,0,0,4,store_ind,0x6610A298,Pop value; store to dispatch arg (DARG) slot; %a=frame offset
3,0x27,3,IStStr,%a,1,0,0,0,0,4,store_ind,0x6610A096,Pop BSTR; store via double-deref; SysFreeString old; ownership transfer
3,0x28,3,IStAd,%a,1,0,0,0,0,4,store_ind,0x6610F4EB,Pop COM ptr; store via double-deref; Release old
3,0x29,3,IStFPR4,%a,0,0,1,0,0,4,store_ind,0x66109856,Pop FPU ST0; store f32 via double-deref (fstp dword)
3,0x2A,3,IStFPR8,%a,0,0,1,0,0,8,store_ind,0x6610986C,Pop FPU ST0; store f64 via double-deref (fstp qword)
3,0x2B,3,IStDargAd,%a,1,0,0,0,0,4,store_ind,0x6610F59E,Pop COM ptr; store to DARG Variant; Set semantics
3,0x2C,3,IStDargAdFunc,%a,1,0,0,0,0,4,store_ind,0x6610F554,Pop COM ptr (func return); store to DARG Variant; Set
3,0x2D,3,IStDargUnk,%a,1,0,0,0,0,4,store_ind,0x6610F734,Pop IUnknown; store to DARG Variant; QI
3,0x2E,3,IStDargUnkFunc,%a,1,0,0,0,0,4,store_ind,0x6610F6C2,Pop IUnknown (func return); store to DARG Variant; QI
3,0x2F,3,IStAdFunc,%a,1,0,0,0,0,4,store_ind,0x6610A0F2,Pop COM ptr (func return); store via double-deref; Release old
3,0x30,3,IStDargCopy,%a,4,0,0,0,0,16,store_ind,0x6610F8EB,Pop 4 Variant slots; VarCopy to DARG at *[EBP+sext(op)]
3,0x31,3,IStStrCopy,%a,1,0,0,0,0,4,store_ind,0x6610A0A3,Pop BSTR; __vbaStrCopy via double-deref; copy semantics
3,0x32,1,PrintChan,,1,0,0,0,0,0,io,0x6610DBA0,Pop file number; set print channel for subsequent Print ops
3,0x33,1,WriteChan,,1,0,0,0,0,0,io,0x6610DBB1,Pop file number; set write channel for Write# statement
3,0x34,1,PrintComma,,0,0,0,0,0,0,io,0x6610FA01,Print comma separator (advance to next print zone)
3,0x35,1,PrintEos,,0,0,0,0,0,0,io,0x6610F9CE,Print end-of-statement; finalize current Print# line
3,0x36,1,PrintNL,,0,0,0,0,0,0,io,0x6610FA1E,Print newline; output CR+LF
3,0x37,1,PrintItemComma,,1,0,0,0,0,0,io,0x6610F99B,Pop value; print it; followed by comma separator
3,0x38,1,PrintItemSemi,,1,0,0,0,0,0,io,0x6610F9BD,Pop value; print it; followed by semicolon (no separator)
3,0x39,1,PrintItemNL,,1,0,0,0,0,0,io,0x6610F9AC,Pop value; print it; followed by newline
3,0x3A,3,PrintObj,%a,1,0,0,0,0,0,io,0x6610FA26,Pop object; print via Debug.Print or Print# on object; %a operand
3,0x3B,1,PrintSpc,,1,0,0,0,0,0,io,0x6610F9DF,Pop count; output Spc(n) spaces
3,0x3C,1,PrintTab,,1,0,0,0,0,0,io,0x6610F9F0,Pop column; Tab(n) to column position
3,0x3D,1,Close,,1,0,0,0,0,0,io,0x66109353,Pop file number; Close file
3,0x3E,1,CloseAll,,0,0,0,0,0,0,io,0x6610DB8C,Close all open files; no stack effect
3,0x3F,3,FLdZeroAd,%a,0,1,0,0,0,0,load_lit,0x66108F97,Push i32 zero (0x00000000) onto eval stack; %a operand
3,0x40,3,IWMemLdUI1,%2,1,1,0,0,1,0,load_mem,0x6610E590,Pop With-obj; read u8 at obj+%2 offset; zext push i32
3,0x41,3,IWMemLdI2,%2,1,1,0,0,2,0,load_mem,0x6610E5AB,Pop With-obj; read i16 at obj+%2 offset; zext push i32
3,0x42,3,IWMemLdI4,%2,1,1,0,0,4,0,load_mem,0x6610E5C6,Pop With-obj; read i32 at obj+%2 offset; push
3,0x43,3,IWMemLdI4,%2,1,1,0,0,4,0,load_mem,0x6610E5C6,Pop With-obj; read i32 (duplicate slot); same handler
3,0x44,3,IWMemLdCy,%2,1,2,0,0,8,0,load_mem,0x6610E5DF,Pop With-obj; read 8B Cy at obj+%2; push 2 slots
3,0x45,3,IWMemLdCy,%2,1,2,0,0,8,0,load_mem,0x6610E5DF,Pop With-obj; read 8B Cy (duplicate slot); same handler
3,0x46,5,IWMemLdRfDarg,%a %2,0,1,0,0,4,0,load_mem,0x6610F34D,Load ref to DARG via With-obj member; %a %2 operands; push addr
3,0x47,3,IWMemLdI4,%2,1,1,0,0,4,0,load_mem,0x6610E5C6,Pop With-obj; read i32 (duplicate slot); same handler
3,0x48,3,IWMemLdI4,%2,1,1,0,0,4,0,load_mem,0x6610E5C6,Pop With-obj; read i32 (duplicate slot); same handler
3,0x49,3,IWMemLdFPR4,%2,1,0,0,1,4,0,load_mem,0x6610E5FB,Pop With-obj; load f32 from obj+%2 → FPU
3,0x4A,3,IWMemLdFPR8,%2,1,0,0,1,8,0,load_mem,0x6610E614,Pop With-obj; load f64 from obj+%2 → FPU
3,0x4B,3,IWMemLdPr,%2,1,1,0,0,4,0,load_mem,0x6610F380,Pop With-obj; load COM ptr from obj+%2; AddRef; push
3,0x4C,3,IWMemLdRf,%2,1,1,0,0,4,0,load_mem,0x6610E62D,Pop With-obj; push addr of obj+%2 (LEA)
3,0x4D,3,IWMemLdDarg,%2,1,4,0,0,16,0,load_mem,0x6610F315,Pop With-obj; load 16B Variant from obj+%2; push 4 slots
3,0x4E,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x4F,1,InvalidExcode,,0,0,0,0,0,0,,,
3,0x50,3,IWMemStUI1,%2,2,0,0,0,0,1,store_mem,0x6610E645,Pop val + With-obj; store u8 at obj+%2
3,0x51,3,IWMemStI2,%2,2,0,0,0,0,2,store_mem,0x6610E65F,Pop val + With-obj; store i16 at obj+%2
